period,cop_t,bus_0_voltage_pu,bus_1_voltage_pu,bus_2_voltage_pu,bus_3_voltage_pu,bus_4_voltage_pu,bus_5_voltage_pu,bus_6_voltage_pu,bus_7_voltage_pu,bus_8_voltage_pu,bus_9_voltage_pu,bus_10_voltage_pu,bus_11_voltage_pu,bus_12_voltage_pu,bus_13_voltage_pu,bus_14_voltage_pu,bus_15_voltage_pu,bus_16_voltage_pu,bus_17_voltage_pu,bus_18_voltage_pu,bus_19_voltage_pu,bus_20_voltage_pu,bus_21_voltage_pu,bus_22_voltage_pu,bus_23_voltage_pu,bus_24_voltage_pu,bus_25_voltage_pu,bus_26_voltage_pu,bus_27_voltage_pu,bus_28_voltage_pu,bus_29_voltage_pu,bus_30_voltage_pu,bus_31_voltage_pu,bus_32_voltage_pu,bus_33_voltage_pu,bus_34_voltage_pu,bus_35_voltage_pu,bus_36_voltage_pu,bus_37_voltage_pu,bus_38_voltage_pu,bus_39_voltage_pu,bus_40_voltage_pu,bus_41_voltage_pu,bus_42_voltage_pu,bus_43_voltage_pu,line_0_loading_pct,line_1_loading_pct,line_2_loading_pct,line_3_loading_pct,line_4_loading_pct,line_5_loading_pct,line_6_loading_pct,line_7_loading_pct,line_8_loading_pct,line_9_loading_pct,line_10_loading_pct,line_11_loading_pct,line_12_loading_pct,line_13_loading_pct,line_14_loading_pct,line_15_loading_pct,line_16_loading_pct,line_17_loading_pct,line_18_loading_pct,line_19_loading_pct,line_20_loading_pct,line_21_loading_pct,line_22_loading_pct,line_23_loading_pct,line_24_loading_pct,line_25_loading_pct,line_26_loading_pct,line_27_loading_pct,line_28_loading_pct,line_29_loading_pct,line_30_loading_pct,line_31_loading_pct,line_32_loading_pct,line_33_loading_pct,line_34_loading_pct,line_35_loading_pct,line_36_loading_pct,line_37_loading_pct,line_38_loading_pct,line_39_loading_pct,line_40_loading_pct,line_41_loading_pct,transformer_0_loading_pct,ext_grid_import_mw,ext_grid_export_mw,net_grid_power_mw,transformer_signed_p_mw,transformer_grid_mw,hp_elec_mw,gross_load_mw,bess_energy_bus_21_mwh,bess_total_capacity_mwh,bess_charge_bus_21_mw,bess_discharge_bus_21_mw
41,1.0,1.0,0.9946125814432882,0.9941773629690175,0.9943224986346527,0.9941478725927853,0.9952228086776975,0.9941635766916576,0.9952599452054994,0.9937334930965415,0.9932377350688019,0.9941757108450071,0.9947798811456112,0.9944561887744904,0.9941405366638434,0.9932377350688019,0.9933731420756318,0.9949987625223452,0.9951973245389096,0.9951696462659958,0.9932377350688019,0.9955035141445736,0.9934218384734889,0.9952313669244585,0.994906763601389,0.9941413755480623,0.9954951598510189,0.9954765263206128,0.9953472619641661,0.9952501795339138,0.9932377350688019,0.9941413485942006,0.9952922098735728,0.9938966276625688,0.995435132962602,0.9932377350688019,0.9899783343326052,0.9887533701047049,0.9872685074232015,0.9864548907990391,0.9857465695536933,0.9856487856848772,0.9858538002156768,0.985740187893998,0.9857629424521923,0.0,0.6207747895918988,0.10687457987656743,0.6139782190508789,5.391807905010296,4.181333181043343,3.389724743413286,0.7903672461437564,0.4113747819420607,46.32285946251141,0.5112233043741456,4.586094603926377,0.405258501662315,2.0095045151607076,0.29061038249853993,0.0,0.20531684919943852,1.6003955909143026,3.3777220056147126,4.992946534814513,2.986275146950862,0.227904248939048,3.778388695164589,0.0,5.793903533643055,0.5811997258574688,0.6730115373217238,0.0,5.793619523144499,1.1931850262192867,0.4557983066420156,2.5856973551298923,0.515652993390149,11.046792683702485,8.596407851184901,8.093250543418824,7.595158737931751,3.385082815201443,0.8872812858727694,4.217209073079556,1.2034267622956625,0.39548830051389006,41.875178669639794,0.20887629319845763,0.0,0.20887629319845763,-0.20887629319845763,0.20887629319845763,0.20002093760667605,0.2691932188180883,0.0,0.1,0.0,0.0
42,1.0,1.0,0.9982143929437661,0.9972420659335544,0.9975556902808254,0.997612241872559,0.9997952820999587,0.9974873885845875,0.9998591313260332,0.996146689493735,0.9951835679173071,0.997361703401057,0.9986186009711822,0.9978533210462834,0.9975947841224846,0.9951835679173071,0.9953022525614726,0.9991055490295537,0.9997126497095443,0.9995182870237589,0.9951835679173071,1.0002179826459827,0.9954163663961321,0.999810938992798,0.9988957255864406,0.9975891120895981,1.0001853780489112,1.0002522834379681,0.9998559754851004,0.999843544577554,0.9951835679173071,0.9975910639356671,0.9997483087143548,0.9965404786732448,1.0000402001096582,0.9951835679173071,0.9934866651583983,0.9928676981090219,0.9920788753609107,0.991622807441813,0.9912115670241389,0.9911702855622129,0.9912955639975258,0.991276092765829,0.99134710798068,0.0,1.0190956044970576,0.20237546890692934,1.2963826009253605,10.285413964743315,7.674350863944968,6.158476432184718,1.50568133469322,0.6157563291695709,40.53760514894275,1.1758019080563236,8.29316426354236,0.8924132688961963,3.3523447442497467,0.6880241990427108,0.0,0.2901252668260331,2.7361238232402934,6.438240200765907,9.665118833025579,5.541474231124256,0.4878932905066373,7.056207666999647,0.0,10.911315369538265,1.3765272710926877,1.5785983031321376,0.0,10.910064503990915,2.120657950569483,0.9758880008583003,4.9254077234123725,0.817360071972302,6.350182237168429,4.809048352815144,4.626673797580049,4.466195545114054,2.0335053693119565,0.4736996158862347,2.4386831687129233,0.7222442400906177,0.7004253422162142,32.95269870299966,0.16420613238479953,0.0,0.16420613238479953,-0.16420613238479953,0.16420613238479953,0.17544577658187366,0.23187680693601803,0.0,0.1,0.0,0.0
43,1.0,1.0,1.0016430655200637,1.0001552094765473,1.0006305902625972,1.0009074693522986,1.0041548572879075,1.0006482651833124,1.0042444128275276,0.9984348648773743,0.9970029111994454,1.0003908321796955,1.0022745571104357,1.0010855786477997,1.0008803001836837,0.9970029111994454,0.9971259289229394,1.0030188088842706,1.0040174625674931,1.003663575825292,0.9970029111994454,1.0047145628388214,0.99730281330042,1.0041773397341678,1.0026959097687567,1.000868405213173,1.0046587309959967,1.0048073590435658,1.0041551125402743,1.0042232170870904,0.9970029111994454,1.0008722493203457,1.0039968914038053,0.9990499390584981,1.0044318618504147,0.9970029111994454,0.9975600559326897,0.9978011257694704,0.9980033861126728,0.9980585541354895,0.9980734411736395,0.9981116614514901,0.9981219447414841,0.9982328729684223,0.9983673496234166,0.0,1.4099845909594995,0.29879999618790715,2.010161679910125,15.243800384428836,11.176673924833402,8.92584316791364,2.227721038195872,0.8143721913715105,41.9663104810708,2.102707915540294,11.999510539898804,1.413570266754123,4.673567509130437,1.2001605857958582,0.0,0.600896110437035,3.857525168663751,9.532838819909426,14.416075119698707,8.10665252416787,0.9015715150481098,10.35485495839583,0.0,16.083755797401324,2.40203280475614,2.611678031486674,0.0,16.080903138114863,3.042589711712587,1.803546643882998,7.288904102625531,1.112168591592342,4.2924402551647844,3.8751774206286504,3.188205953629258,2.5470664608457603,1.0179894616177232,0.5688224191145757,1.5435411921862445,1.4570997920786386,1.1520068343150038,29.645523418217596,0.14715312636531186,0.0,0.14715312636531186,-0.14715312636531186,0.14715312636531186,0.1820802109539712,0.2221166919072168,0.0,0.1,0.0,0.0
44,1.0,1.0,0.9974902621127042,0.9968057806506144,0.9970317913917645,0.9968516837152656,0.9984960301531176,0.9968425343719804,0.9985503899809616,0.9960857423567628,0.9953884559432435,0.9968292822996707,0.997759821862219,0.9972418281843839,0.9968399201564538,0.9953884559432435,0.995510674897515,0.998103627887301,0.9984505120093925,0.9983789350120653,0.9953884559432435,0.9988942413946755,0.9955883872173525,0.9985087570555946,0.9979580309936316,0.9968396424951854,0.9988781521849817,0.9988718158641787,0.9986457640634754,0.9985363498454507,0.9953884559432435,0.9968400259168868,0.9985624253447898,0.9963485158260164,0.9987814030739153,0.9953884559432435,0.9960741669596801,0.9963700852259584,0.9966301264546902,0.9967115691885025,0.9967461236503804,0.99679055852204,0.9967965613311646,0.9969211470119165,0.9970680507119418,0.0,0.8944010576545874,0.1588689396270993,0.9307254274261372,8.028192796058088,6.174455942807514,4.993908318217802,1.1758643780999827,0.5809206304704657,41.69145947617124,0.7151229711981267,6.750899982519552,0.6171736545238597,2.9055356672259967,0.4215030602042517,0.0,0.23214526756486745,2.326415487660831,5.027068571196568,7.456102939368304,4.4192566606995864,0.3010812091580474,5.599784328103807,0.0,8.604922222135242,0.8430347576242734,1.0200496565994872,0.0,8.60425055051222,1.7492210733188092,0.6021609030342591,3.847316577009905,0.7372618945178242,4.786486803405413,4.328915879528558,3.5558666253874196,2.8260261157126347,1.1212861680548258,0.6344434165884155,1.718451535467442,1.613278584408016,1.2568617002144862,32.04276340655919,0.15964436854404412,0.0,0.15964436854404412,-0.15964436854404412,0.15964436854404412,0.1802714871173161,0.2403096459178377,0.0,0.1,0.0,0.0
45,1.0,1.0,1.0038243471697101,1.0016970267333327,1.002373974777738,1.0028853080310227,1.0074719156986789,1.0024733616675916,1.0075950198356216,0.9992104879346005,0.997186094812089,1.002065794140378,1.0047351152350386,1.0030242413508457,1.0028461856843591,0.9971860948120886,0.9973288089912505,1.005798706537177,1.007268828085915,1.0067285906866077,0.997186094812089,1.008219338529716,0.99758309156893,1.0075031657277906,1.005335920694343,1.0028272279254644,1.008135907662449,1.0083764673363556,1.0074161025635164,1.007566324881332,0.9971860948120886,1.0028332442448407,1.0071938409434331,1.0000974947697703,1.0078086710743346,0.997186094812089,0.9979273958477962,0.9982459855644945,0.9985228441996501,0.9986069036531411,0.9986398073489624,0.9986883016349137,0.998696512107804,0.9988337002588776,0.9989966556229299,0.0,1.9261848029968838,0.42159617908837327,2.8976294712340955,21.562099134659995,15.670527253745883,12.480584493310827,3.1435032383282513,1.086777076774861,48.69927501471707,3.218182186448882,16.774237090534104,2.0563752851355406,6.409866506309878,1.8186596472707584,0.0,0.9703115956095786,5.319737169728052,13.466291732301757,20.448120350101906,11.383964781563684,1.3970741816705068,14.568698485768417,0.0,22.700678815687546,3.641423232651686,3.870847676188067,0.0,22.694892443431332,4.231640330029141,2.7951514476649133,10.290072575090987,1.506483039859752,5.2715165139457305,4.765475252046027,3.915631424904499,3.115697220776685,1.2384418858332866,0.6987405508474723,1.8930277845238195,1.7803524006557074,1.3924870759861923,32.7983626159147,0.16253401209277707,0.0,0.16253401209277707,-0.16253401209277707,0.16253401209277707,0.21144484656087897,0.2523769248376303,0.0,0.1,0.0,0.0
46,1.0,1.0,1.0032273148477386,1.00102136397823,1.00172336784507,1.0022521575545649,1.007009002391664,1.0018255016169029,1.0071367185107492,0.9984432524404562,0.9963497320538716,1.0014033632805344,1.0041716485224275,1.0023976730850812,1.002211592613004,0.9963497320538716,0.9964921497510267,1.0052745591431753,1.0067984912623706,1.006238713784829,0.9963497320538716,1.007784712252945,0.9967558139765015,1.007041418682364,1.004794681575537,1.0021919585205725,1.0076982426477634,1.0079473431861274,1.006951828682618,1.0071069427918455,0.9963497320538716,1.002198190713983,1.0067213022571877,0.9993629502161167,1.007358946455279,0.9963497320538716,0.995630648982069,0.9953995112782774,0.9950343849794571,0.994781757575343,0.9945305281137958,0.9945299974807068,0.9946164923761177,0.9946786934648096,0.9948142054386291,0.0,1.9993261706196634,0.4375114858284685,3.0056840724900535,22.37873520982853,16.26367235594188,12.952167815923838,3.2615025647256948,1.1283783443141226,48.63768803873757,3.3365427020266742,17.410288727685554,2.132748291767252,6.653131453245645,1.885705894486887,0.0,1.005140827101625,5.521142996561819,13.973875201675737,21.221059873238463,11.81319100161667,1.448206233256262,15.119083802309973,0.0,23.562912520485593,3.775822078519998,4.0139487501655315,0.0,23.556679602661056,4.391344135391357,2.897489960891709,10.677152238561616,1.5638545241300021,5.101428277437197,4.06198364114971,3.7300139467944153,3.497429479370897,1.584868813351264,0.5009923103829402,1.9333616548755932,1.260910819783326,1.2155903844666824,34.05166829619957,0.16912580531340016,0.0,0.16912580531340016,-0.16912580531340016,0.16912580531340016,0.2109946568700996,0.2625063033959113,0.0,0.1,0.0,0.0
47,1.0,1.0,1.0040939579037396,1.001950312579847,1.0026321704125054,1.0031594116306428,1.007775354797847,1.0027400130822945,1.007898890714817,0.999441909566595,0.9974346101422158,1.0023252186314653,1.0050125318437007,1.0032873989618496,1.0031199603967347,0.9974346101422158,0.9975447344601244,1.006084229859198,1.0075700192620998,1.0070220806050685,0.9974346101422158,1.0085230287647344,0.997801111127403,1.0078067517239628,1.0056177776060633,1.0031006547023318,1.0084385836580279,1.0086839012235003,1.0077132821423693,1.007870142724092,0.9974346101422158,1.0031067711716823,1.0074897260765407,1.0003365100617043,1.0081085388577733,0.9974346101422158,0.997162461750777,0.9971081944545463,0.9969532576456603,0.9968131985074665,0.9966584191382909,0.9966728948640533,0.9967321559737023,0.9968149036573547,0.9969536289155613,0.0,1.9318740781729855,0.4242607170520764,2.922780639437504,21.702261294836482,15.758881615274554,12.548025533608895,3.163786835138554,1.0871802250106133,37.56899618663816,3.26532349167743,16.863192686082527,2.076221081854916,6.4314515352095984,1.8435263519306053,0.0,0.9896893633175483,5.340882638478543,13.553443642312654,20.587510786783877,11.450876230130559,1.4192665716255342,14.656463061004915,0.0,22.841945764463194,3.6912858199946363,3.915479827285077,0.0,22.836076717151112,4.252359087320398,2.8395713535335947,10.356479146985864,1.5095298364019816,4.476340126468216,3.758459997437661,3.29241829430451,2.930618556680887,1.28996910876339,0.5137518977501594,1.665387443843866,1.3518921827021866,1.221674949411447,24.13275068353947,0.11984622263612908,0.0,0.11984622263612908,-0.11984622263612908,0.11984622263612908,0.16314818821668692,0.20857879779374366,0.0,0.1,0.0,0.0
48,1.0,1.0,1.004530370485221,1.0024234232709042,1.003094036031337,1.0035942583306703,1.0081399797610482,1.0031884820864578,1.0082621708910455,0.9999621407964028,0.9979715506559756,1.002786943364115,1.0054319926976434,1.003738089619432,1.0035555255199915,0.9979715506559756,0.9980990302969239,1.006485426671787,1.0079391945963672,1.007405974621703,0.9979715506559756,1.0088830883977284,0.9983508036092557,1.008170978687724,1.0060271325461012,1.0035368542952245,1.0088006504676936,1.0090373964641968,1.0080877247387676,1.0082336640677574,0.9979715506559756,1.0035427850063954,1.0078673785046068,1.0008402448282225,1.0084767018178615,0.9979715506559756,0.9995414755198795,1.0001799425093512,1.0008281536178036,1.0011055496688939,1.0013007297727132,1.0013782166129634,1.00134211734091,1.0015251130890857,1.0017074478361794,0.0,1.910892789352176,0.41750229686144563,2.8660350866764475,21.350216815920568,15.523843163319684,12.365460530331543,3.1128612289514077,1.07960292700094,43.463328235028165,3.1730562959467723,16.62005888444676,2.0329319177161747,6.357575636440043,1.7940834025313144,0.0,0.9540745369439324,5.274682416452425,13.334555079330313,20.24395248233217,11.276206930413707,1.3765979461636286,14.429478518256172,0.0,22.48059404626667,3.592152322707615,3.8229222660407824,0.0,22.4749246827466,4.19378931147054,2.754168257302763,10.189633408855803,1.4952495529107883,7.103081461325328,6.367794550977159,5.2671790996629095,4.182774194749181,1.6386005658019998,0.9034593721753047,2.5478936454332923,2.168126149122888,1.5266648717310212,27.334386248855125,0.1352696680164327,0.0,0.1352696680164327,-0.1352696680164327,0.1352696680164327,0.1888393332217188,0.22518538261064344,0.0,0.1,0.0,0.0
49,1.0,1.0,1.0002240454751832,0.9981699117511573,0.9988235909849539,0.9993164753202599,1.0037457082103576,0.9989190082413572,1.0038646138625722,0.9957691170291284,0.994111546189934,0.9985257556403148,1.0011034217377732,0.9994514882937315,0.9992787009598916,0.994111546189934,0.9942555275001578,1.0021304260040684,1.0035496567955253,1.0030282596920344,0.994111546189934,1.0044678096661603,0.9941977737296999,1.0037758897847444,1.0016835697226891,0.9992604098939597,1.0043872758485894,1.004619351161844,1.0036922324222404,1.0038368941477167,0.994111546189934,0.9992662153703775,1.0034775879043554,0.9966255516620868,1.0040713185095012,0.994111546189934,0.9937382453063072,0.9936309216512533,0.9934162964386922,0.9932463930986609,0.9930673357081492,0.9930766005415272,0.9931421384079118,0.9932154117417745,0.9933479786726178,0.0,1.8674344244119747,0.40857821799332883,2.808041502613495,20.893719527176057,15.187205366192888,12.096723886215123,3.046865179624757,1.0538338356875883,49.28416680415013,3.1168161555815375,16.256942857418,1.9927056383111694,6.214030596484011,1.7615434549678017,0.0,0.9395531963416945,5.1570474661969605,13.0507228016992,19.814343884455432,11.033645477547132,1.3529769061818706,14.119235108633973,0.0,4.933264391223938,3.5269358736110124,3.7503178156196144,0.0,21.990758926107294,4.101974782339605,2.706894355537613,9.973129804148057,1.4606359952149475,4.472336981366409,3.6853827429479598,3.2821159535444733,2.9807233574216325,1.3282452221612595,0.488528249066884,1.6754149595782764,1.2745859650896412,1.1777200695810455,44.726149362189524,0.22264090992141733,0.0,0.22264090992141733,-0.22264090992141733,0.22264090992141733,0.21332787690173527,0.25952170118205586,0.0475,0.1,0.05,0.0
50,1.0,1.0,1.0032447584680495,1.0013331756095727,1.0019417693235537,1.0023887655788248,1.0065163373644572,1.0020230648314046,1.0066274913547653,0.9991017019058755,0.9973085020195827,1.0016610992397412,1.0040623123715537,1.0025261198098536,1.0023536405947022,0.9973085020195827,0.9974438734761725,1.0050180993655478,1.0063345634901415,1.005852816128585,0.9973085020195827,1.0071936740122833,0.997640295872079,1.006544515007962,1.0046023657441248,1.002336816250689,1.0071190936197096,1.0073322247895116,1.006472257546906,1.0066015323348596,0.9973085020195827,1.0023421662172327,1.0062721078742871,0.9998979353850507,1.0068253523669515,0.9973085020195827,0.9985579183485974,0.9990644653129545,0.9995670689592803,0.9997735296567253,0.9999122235868542,0.9999761627864859,0.9999540927807106,1.0001107720341118,1.0002734655628456,0.0,1.7413865666577995,0.37951006235401585,2.602320440128735,19.399120989178435,14.116723086552591,11.248563684505429,2.8305596178161583,0.9854422126120963,46.185702066041536,2.8688752749187696,15.115896230302756,1.8448729653673872,5.791752055134277,1.6232126777282019,0.0,0.8601193020557596,4.803588000150437,12.120993603081995,18.391675678765736,10.255149663269817,1.243726861904804,13.119085351208184,0.0,17.606488860130927,3.249679261852847,3.4647148303578854,0.0,20.421785426955932,3.8170852768172203,2.488245871174584,9.263956660562467,1.3634151449755727,6.012370735776957,5.416172616687,4.4628723296924475,3.529652265312328,1.3802881804782234,0.7769654295164139,2.1549873812378624,1.894549471291703,1.370110365846542,31.951887352255582,0.15831351732399718,0.0,0.15831351732399718,-0.15831351732399718,0.15831351732399718,0.20054223094242282,0.23565650586025655,0.052500000000000005,0.1,0.005263157894736847,0.0
51,1.0,1.0,1.0034489743701602,1.0015063744811243,1.0021240588846503,1.002611278643812,1.0067896967844832,1.002227838807635,1.0069012432136164,0.9992310374151306,0.9973505700526186,1.0018487220262537,1.0042820407200885,1.0027178135887356,1.0025755048626581,0.9973505700526186,0.9975109612107111,1.0052531842862649,1.0066030766683272,1.006103730567346,0.9973505700526186,1.007462934689632,0.9977434054396346,1.0068180760098504,1.0048303885710606,1.0025578505325297,1.0073861152211883,1.007610715754368,1.0067288588284176,1.0068753228969505,0.9973505700526186,1.0025634358205182,1.006526592781806,1.0000423552123225,1.0070867905932686,0.9973505700526186,0.9988730304838831,0.9994698855472208,1.0000810922371375,1.000346525411204,1.0005362409241922,1.000607571641739,1.0005708744962116,1.000736781810618,1.0008991348218037,0.0,1.745722669030501,0.38432737504716613,2.6542414012668347,19.655381278251568,14.266443592021357,11.360042604472724,2.8677375731444554,0.9802079976010005,54.73154767634528,2.9789110874491107,15.260695177061518,1.8871964906082266,5.813397344627722,1.6805645884726903,0.0,0.9074857838509621,4.830411659691197,12.280521727652856,18.652545013133178,10.37165129325473,1.2962335723477114,13.273735178273816,0.0,20.678670478894155,3.3646580080395108,3.564238194580533,0.0,20.67385297011542,3.849096972433435,2.5933352349600005,9.385512477022138,1.3629677502166646,6.486615458652871,5.802076368844593,4.809212406291544,3.8286361776889204,1.50222939702454,0.8191297203042436,2.3290315611272185,1.951586910601798,1.357780867216952,38.078961059916054,0.18834529007810413,0.0,0.18834529007810413,-0.18834529007810413,0.18834529007810413,0.2377267770807194,0.2673402008309428,0.052500000000000005,0.1,0.0,0.0
52,1.0,1.0,1.000561324677215,0.9987444497583666,0.9993223617549765,0.999769468244929,1.0036816563211495,0.999413916880735,1.0037863507093996,0.9966183647874791,0.995169931587638,0.9990622715581948,1.001339890256428,0.9998777088154367,0.9997360302652969,0.995169931587638,0.9953136461274082,1.0022482209819752,1.0035076078843552,1.0030431251492353,0.995169931587638,1.004315249160165,0.9952276663818803,1.0037082653692326,1.0018528709440262,0.9997196634781236,1.004243669221949,1.0044516487644317,1.0036289308770807,1.0037619882651836,0.995169931587638,0.9997248486366164,1.0034394610845934,0.9973766107678859,1.003963929535579,0.995169931587638,0.9965196364490759,0.9970534365499811,0.9975953879502221,0.9978273145081576,0.9979905041604334,0.998055287253422,0.9980251033269404,0.9981780952148357,0.9983305318976724,0.0,1.6438956292034024,0.36079600252388616,2.487345433093313,18.445754359440905,13.400338543099835,10.673762266121726,2.692522529629305,0.9250747903620793,49.14610027740001,2.777068837675661,14.337800454552987,1.7671726720224041,5.472177274174526,1.5680158086471174,0.0,0.8425813570430521,4.54464975170878,11.527712723869561,17.50075549527306,9.74147466730236,1.2072225749590044,12.464243686688645,0.0,7.467305761161325,3.1390937630308313,3.3321004128484653,0.0,19.40451779864947,3.6186034145529566,2.4151963178347877,8.811178538021549,1.2844869848328195,5.955118836891949,5.339899127395682,4.417409288273596,3.50832875801678,1.3744499075855003,0.7578334835276431,2.1371551286322075,1.8186523318761039,1.2806096844267796,43.70043259865216,0.21713623905165305,0.0,0.21713623905165305,-0.21713623905165305,0.21713623905165305,0.21298221669801026,0.24230722826618067,0.1,0.1,0.05,0.0
53,1.0,1.0,1.002374181328687,1.0007526655644468,1.0012689308043319,1.0016472307173734,1.0051489018955366,1.0013373329754762,1.0052432263384363,0.9988600014024036,0.9972849514991028,1.001030589723228,1.0030676189257837,1.0017646129117543,1.0016174377398326,0.9972849514991028,0.9974267316463897,1.0038783770453288,1.0049947606768816,1.0045863721618289,0.9972849514991028,1.005723855620522,0.9976204179972733,1.0051728105437339,1.003525735941719,1.0016031810216781,1.0056606192919,1.0058411985664906,1.005111933334146,1.0052211942757692,0.9972849514991028,1.0016077152632343,1.0049421249487998,0.999535355939978,1.0054114723974676,0.9972849514991028,0.9983113298375731,0.9987182555816324,0.9991180338419553,0.9992792475042874,0.9993851566111712,0.9994373605882675,0.9994218708835089,0.9995516547684328,0.9996884991515177,0.0,1.479775887010267,0.3221931134986562,2.2101161017427056,16.460965432045384,11.98472545123591,9.552979008543117,2.404639786329953,0.8376109452810473,48.377153817842625,2.4334077248019983,12.832229620716493,1.5668645214592647,4.92097292848264,1.3770929873862319,0.0,0.7297892116638235,4.081399640653534,10.291604039111393,15.607512534309926,8.709623603416611,1.0549231702972097,11.138328095821027,0.0,17.328735174624768,2.756526690739793,2.9415266923282397,0.0,17.325370829408033,3.2430267626394262,2.1104160437919353,7.867871174573189,1.1586935441308066,4.964335960292784,4.479040292068761,3.686700285165591,2.913262923365898,1.1393374118246098,0.6449958393960031,1.7795363016373196,1.581702134491527,1.1548987176234047,34.359372459324206,0.1701421092836664,0.0,0.1701421092836664,-0.1701421092836664,0.1701421092836664,0.21007312743526368,0.24034385166789085,0.1,0.1,0.0,0.0
54,1.0,1.0,1.0017378450113001,1.0001666073879905,1.0006663845097623,1.0010531486205687,1.0044363663507987,1.0007456292460857,1.0045269017889116,0.9983279397271034,0.9967675823943671,1.0004414895108646,1.0024111575032812,1.0011466496821706,1.0010242311265243,0.9967675823943671,0.9969373312225898,1.0031966835257982,1.0042858427980363,1.003884125789782,0.9967675823943671,1.0049842506700026,0.9971252525023195,1.0044593770999273,1.0028547828889305,1.0010100753108317,1.004922344885326,1.0051022316802518,1.0043907179859826,1.0045058345609665,0.9967675823943671,1.001014559922569,1.004226867687934,0.9989836795204399,1.004680422746888,0.9967675823943671,0.9977898060251419,0.9981792382712179,0.9985641007154941,0.9987210327159258,0.9988255313227649,0.9988750121307378,0.9988589104809366,0.9989808796296359,0.9991083340835644,0.0,1.4205015902325515,0.31161171520847036,2.1494289332684877,15.92443769456929,11.572834692633228,9.220611266808772,2.3268138331606942,0.7993473280482241,57.959085189429715,2.3985104337940735,12.381420614442053,1.5272645192837573,4.728160517459886,1.3543765059834372,0.0,0.7282894241155417,3.926982570581228,9.957374595147805,15.110237414009964,8.415882234486856,1.0427685408435252,10.765267685425032,0.0,16.752049341782723,2.711037377651168,2.8793363635921123,0.0,16.748892199244704,3.126910786903378,2.086097528699576,7.6126394643715,1.1099256494121426,4.676137170732692,4.215964675420541,3.472552551630047,2.7455223896492926,1.0736637646986467,0.6058891141675937,1.6766849224868652,1.480899175490832,1.075268029205683,43.05305002979773,0.21309730340797167,0.0,0.21309730340797167,-0.21309730340797167,0.21309730340797167,0.25160552695554067,0.27808952126140907,0.1,0.1,0.0,0.0
55,1.0,1.0,1.0007334758089839,0.9994445849730905,0.9998551947428148,1.0001455048776984,1.002933952156437,0.9999028966988694,1.0030093722442261,0.9979425791658776,0.9966405012030406,0.9996626297840553,1.0012839591326812,1.0002492209139882,1.0001218482446832,0.9966405012030406,0.9968042346980057,1.0019284525906393,1.0028120278922976,1.0024904950604352,0.9966405012030406,1.0033957186643898,0.996958066023272,1.002953036915055,1.0016482492081626,1.000110691534673,1.0033457783351385,1.0034867908711316,1.0029096218044555,1.002991714757114,0.9966405012030406,1.000114248864296,1.002774290145818,0.9984787147412046,1.003147996940427,0.9966405012030406,0.9975298534258065,0.9978634181141842,0.9981913149483003,0.9983236877384863,0.9984107678885706,0.9984535201634367,0.9984407154212783,0.9985469135874482,0.9986587923564815,0.0,1.1862849478366702,0.25689643131448286,1.7574291873555254,13.114807044776086,9.564519833105377,7.628966956874944,1.9183374191746716,0.6739148886332681,55.90655631803602,1.9169501726321807,10.244720651892182,1.2443612322304005,3.942276117189833,1.0864777797347847,0.0,0.5709213044421894,3.267114078434862,8.205342379876297,12.430858112248993,6.951411598482961,0.8296160581498627,8.885030136234281,0.0,13.807833393976377,2.17440378379131,2.3293004483779227,0.0,13.805702835648562,2.592725464459947,1.6595828326561666,6.2748836454119665,0.9300987335623605,4.065360839099699,3.6682734018282273,3.019765620884137,2.3865238447211357,0.9333512675866863,0.5282419289381218,1.4577969966938473,1.2949894243479323,0.9450671523072324,42.54466514237304,0.21067984262272582,0.0,0.21067984262272582,-0.21067984262272582,0.21067984262272582,0.24263467296767915,0.26804109254794206,0.1,0.1,0.0,0.0
